,Gender,Age,Annual Income (k),Spending Score (1-100),Email
12005,1,67.0,54.0,53.0,mabshire@langosh.com
12006,1,40.0,54.0,48.0,brakus.theodore@gmail.com
12007,1,23.0,54.0,52.0,soreilly@hotmail.com
12008,1,49.0,111.0,42.0,lockman.kyra@gmail.com
12009,1,57.0,345.0,51.0,graham.mcglynn@kutch.com
12010,1,38.0,54.0,55.0,cummerata.elena@stiedemann.org
12011,1,67.0,54.0,41.0,anibal.fadel@crist.com
12012,1,32.0,54.0,44.0,monahan.jonathan@pollich.biz
12013,1,21.0,54.0,57.0,fadel.adalberto@gmail.com
12014,1,48.0,54.0,46.0,lillie39@gmail.com
12015,1,45.0,222.0,58.0,easter.klein@yahoo.com
12016,1,22.0,57.0,55.0,bweissnat@swift.org
12017,1,34.0,58.0,60.0,kovacek.cleveland@jakubowski.biz
12018,1,50.0,5670.0,46.0,zkuphal@dach.com
12019,1,68.0,59.0,55.0,debert@botsford.com
12020,1,18.0,666.0,41.0,mills.gregorio@yahoo.com
12021,1,48.0,60.0,49.0,morar.alexandria@gerlach.biz
12022,1,40.0,120.0,40.0,mueller.shirley@brown.org
12023,1,32.0,60.0,42.0,wzulauf@cremin.net
12024,1,24.0,60.0,52.0,yasmin.langosh@gmail.com
12025,1,47.0,900.0,47.0,precious.hintz@keebler.com
12026,1,27.0,60.0,50.0,halvorson.vincenzo@murphy.com
12027,1,34.0,61.0,42.0,eladio84@stroman.com
12028,1,20.0,45.0,49.0,xjacobs@crist.net
12029,1,24.0,60.0,52.0,yrenner@skiles.com
12035,1,19.0,61.0,76.0,hudson.neva@hotmail.com
12046,1,19.0,21.0,35.0,myah09@gmail.com
12047,1,19.0,1200.0,66.0,roel17@hotmail.com
12048,1,19.0,23.0,29.0,rohan.ila@dickens.com
12049,1,19.0,23.0,98.0,tlakin@rempel.net
12050,1,19.0,24.0,35.0,ada.cronin@friesen.com
12051,1,19.0,24.0,73.0,stehr.doyle@blanda.info
12053,1,19.0,1000.0,73.0,jailyn73@yahoo.com
12055,1,19.0,28.0,50.0,fcruickshank@gmail.com
12056,1,19.0,28.0,32.0,keeling.era@rodriguez.net
12057,1,19.0,28.0,61.0,osenger@hotmail.com
12058,1,19.0,61.0,31.0,halvorson.cathryn@kihn.com
12059,1,19.0,222.0,87.0,jbrakus@haag.com
12061,1,19.0,30.0,73.0,philip.herzog@hotmail.com
12063,1,19.0,33.0,92.0,ernie43@treutel.org
12065,1,19.0,111.0,81.0,oreilly@maggio.com
12067,1,19.0,34.0,73.0,ewehner@mraz.org
12068,1,19.0,37.0,26.0,hoeger.kendall@feeney.com
12069,1,19.0,37.0,75.0,karianne.terry@stark.org
12070,1,19.0,38.0,35.0,jade16@kautzer.com
12071,1,19.0,38.0,92.0,steuber.kevin@robel.org
12072,1,19.0,39.0,36.0,mccullough.burnice@gmail.com
12073,1,19.0,39.0,61.0,ibreitenberg@mclaughlin.com
12074,1,19.0,100.0,28.0,daron.roob@lowe.com
12075,1,19.0,39.0,65.0,ischneider@hotmail.com
12076,1,19.0,40.0,55.0,amanda.mcdermott@yahoo.com
12077,1,19.0,123.0,47.0,ziemann.eda@hotmail.com
12078,1,19.0,40.0,42.0,danika.skiles@pouros.org
12079,1,19.0,40.0,42.0,stracke.lenna@grant.com
12080,1,19.0,42.0,52.0,donnie.crooks@tromp.com
12081,1,19.0,42.0,60.0,mathilde88@beer.org
12082,1,19.0,43.0,54.0,merl53@wilderman.org
12083,1,19.0,43.0,60.0,faustino.bosco@huel.com
12084,1,19.0,43.0,45.0,estrella.bogan@crona.com
12085,1,19.0,43.0,41.0,madisyn.purdy@hotmail.com
12086,1,19.0,400.0,50.0,laury.harber@yahoo.com
12087,1,19.0,44.0,46.0,mariam.leuschke@fahey.com
12088,1,19.0,46.0,51.0,adrain.nolan@mcglynn.com
12089,1,19.0,46.0,46.0,laurianne.quitzon@hotmail.com
12090,1,19.0,46.0,56.0,gkub@ratke.com
12091,1,19.0,46.0,55.0,vskiles@hotmail.com
12092,1,19.0,47.0,52.0,ochamplin@hotmail.com
12093,1,19.0,47.0,59.0,wwaelchi@hoppe.info
12094,1,19.0,48.0,51.0,hoppe.angie@gmail.com
12095,1,19.0,48.0,59.0,nelson90@schoen.com
12096,1,19.0,48.0,50.0,bianka.wilderman@yahoo.com
12097,1,19.0,48.0,48.0,ykohler@kreiger.com
12098,1,19.0,48.0,59.0,shad.mosciski@yahoo.com
12099,1,19.0,48.0,47.0,bcollins@hotmail.com
12100,1,19.0,49.0,55.0,lukas71@tromp.com
12101,1,19.0,49.0,42.0,isom.corkery@keeling.biz
12102,1,19.0,50.0,49.0,kozey.mortimer@trantow.net
12103,1,19.0,50.0,56.0,kamryn10@blanda.com
12104,1,19.0,54.0,47.0,qrunolfsdottir@miller.net
12105,1,19.0,54.0,54.0,ressie65@schmidt.org
12106,1,19.0,54.0,53.0,eryn.cartwright@toy.org
12107,1,19.0,222.0,48.0,schulist.trudie@hotmail.com
12108,1,19.0,54.0,52.0,ithiel@greenholt.net
12109,1,19.0,54.0,42.0,shad.torphy@gmail.com
12110,1,19.0,54.0,51.0,reymundo.rosenbaum@bayer.info
12111,1,19.0,54.0,55.0,zhahn@greenholt.com
12112,1,19.0,54.0,50.0,bergstrom.peyton@yahoo.com
12113,1,19.0,54.0,44.0,bernardo.dubuque@hotmail.com
12114,1,19.0,54.0,57.0,bfritsch@gmail.com
12115,1,19.0,54.0,46.0,kub.alvah@stark.com
12116,1,19.0,57.0,58.0,reilly.emelia@bernier.biz
12117,1,19.0,57.0,55.0,brakus.eliane@mertz.info
12118,1,19.0,58.0,60.0,runolfsson.duncan@gmail.com
12119,1,19.0,555.0,46.0,runte.cecil@yahoo.com
12120,1,19.0,59.0,55.0,carroll.lyric@nolan.biz
12121,1,19.0,59.0,41.0,pmurazik@yahoo.com
12122,1,19.0,60.0,49.0,lauretta.gleason@rolfson.info
12123,1,19.0,61.0,40.0,dejon.turcotte@gmail.com
12124,1,19.0,60.0,42.0,stamm.camryn@wolff.com
12125,1,19.0,60.0,52.0,imogene.bernier@hegmann.biz
12126,1,19.0,60.0,47.0,summer.considine@hotmail.com
12127,1,19.0,60.0,50.0,paltenwerth@gmail.com
12128,1,19.0,61.0,42.0,thurman74@krajcik.com
12129,1,19.0,61.0,49.0,bella06@yahoo.com
12130,1,19.0,62.0,41.0,tia44@hotmail.com
12131,1,19.0,62.0,48.0,marquardt.magnus@hotmail.com
12132,1,19.0,62.0,59.0,qjenkins@mosciski.com
12133,1,19.0,62.0,55.0,murray.lorna@hotmail.com
12134,1,19.0,62.0,56.0,ckertzmann@langworth.com
12135,1,19.0,62.0,42.0,xschmidt@yahoo.com
12136,1,19.0,63.0,50.0,golda71@hotmail.com
12137,1,19.0,63.0,46.0,heaney.lola@yahoo.com
12138,1,19.0,63.0,43.0,cara94@fritsch.com
12139,1,19.0,63.0,48.0,kayley.haag@price.com
12140,1,19.0,63.0,52.0,bahringer.elenor@hotmail.com
12141,1,19.0,63.0,54.0,frowe@yahoo.com
12142,1,19.0,64.0,42.0,emory.nader@botsford.com
12143,1,19.0,900.0,46.0,dallin40@predovic.biz
12144,1,19.0,65.0,48.0,alfonzo56@yahoo.com
12145,1,19.0,65.0,50.0,phyllis78@skiles.com
12146,1,19.0,65.0,43.0,zlynch@hotmail.com
12147,1,19.0,65.0,59.0,rahsaan58@gmail.com
12148,1,19.0,67.0,43.0,williamson.cordie@hotmail.com
12149,1,19.0,67.0,57.0,rupton@yahoo.com
12150,1,19.0,67.0,56.0,marcel72@yahoo.com
12151,1,19.0,67.0,50.0,hegmann.brycen@graham.com
12152,1,19.0,69.0,58.0,carol14@parisian.org
12153,1,19.0,69.0,91.0,yost.cloyd@rogahn.com
12154,1,19.0,70.0,29.0,mafalda90@schmeler.com
12155,1,19.0,70.0,77.0,waelchi.isaias@armstrong.com
12156,1,19.0,71.0,35.0,bruce.kihn@gmail.com
12157,1,19.0,71.0,95.0,veichmann@gmail.com
12159,1,19.0,71.0,75.0,carroll.kertzmann@emard.net
12161,1,19.0,71.0,75.0,candace02@weissnat.com
12162,1,19.0,72.0,34.0,rkrajcik@lynch.net
12165,1,19.0,73.0,88.0,wbrown@stracke.biz
12167,1,19.0,73.0,73.0,pnolan@hotmail.com
12169,1,19.0,74.0,72.0,kohler.alverta@murray.info
12171,1,19.0,61.0,93.0,nschulist@gmail.com
12172,1,19.0,76.0,40.0,lilla93@yahoo.com
12173,1,19.0,1000.0,87.0,mrussel@wuckert.org
12175,1,19.0,77.0,97.0,moen.amya@gmail.com
12176,1,19.0,77.0,36.0,lorenzo.moen@kerluke.com
12177,1,19.0,77.0,74.0,bkautzer@ebert.com
12178,1,19.0,78.0,22.0,kaylah.kiehn@hotmail.com
12179,1,19.0,78.0,90.0,wdenesik@hotmail.com
12181,1,19.0,78.0,88.0,katlynn26@gmail.com
12183,1,19.0,78.0,76.0,charley.lind@douglas.com
12185,1,19.0,78.0,89.0,feest.raquel@okuneva.com
12187,1,19.0,78.0,78.0,leannon.ona@connelly.com
12189,1,19.0,78.0,73.0,nfeest@yahoo.com
12190,1,19.0,79.0,35.0,sstokes@hickle.com
12191,1,19.0,79.0,83.0,ijohnston@gmail.com
12193,1,19.0,81.0,93.0,leora.hintz@hotmail.com
12194,1,19.0,85.0,26.0,maye15@gmail.com
12195,1,19.0,85.0,75.0,pharris@huel.com
12197,1,19.0,86.0,95.0,daniel.bella@yahoo.com
12198,1,19.0,87.0,27.0,ferry.taya@gmail.com
12199,1,19.0,87.0,63.0,schaden.justice@veum.com
12201,1,19.0,87.0,75.0,casimer.lynch@hotmail.com
12203,1,19.0,3456.0,92.0,maynard.kovacek@wunsch.info
12205,1,19.0,88.0,86.0,haag.linnie@yahoo.com
12207,1,19.0,88.0,69.0,spinka.kaya@nolan.info
12209,1,19.0,93.0,90.0,dare.felicity@hodkiewicz.net
12210,1,19.0,97.0,32.0,gkerluke@yahoo.com
12211,1,19.0,97.0,86.0,rodolfo10@yahoo.com
12213,1,19.0,98.0,88.0,kristopher.harber@gmail.com
12214,1,19.0,99.0,39.0,kaylee.herzog@hotmail.com
12215,1,19.0,777.0,97.0,alivia.boyle@jaskolski.org
12216,1,19.0,101.0,24.0,lukas.jakubowski@lubowitz.com
12217,1,19.0,101.0,68.0,maud11@gmail.com
12219,1,19.0,103.0,85.0,zoe59@gmail.com
12220,1,19.0,103.0,23.0,kiarra.stamm@yahoo.com
12221,1,19.0,103.0,69.0,gprosacco@ebert.com
12223,1,19.0,113.0,91.0,katharina.towne@aufderhar.com
12225,1,19.0,120.0,79.0,isadore06@hegmann.com
12226,1,19.0,126.0,28.0,kieran77@yahoo.com
12227,1,19.0,126.0,74.0,jast.edison@gmail.com
12229,1,19.0,137.0,83.0,elinor.von@gmail.com
12233,1,19.0,45.0,77.0,gtreutel@hotmail.com
12237,1,19.0,44.0,94.0,josinski@gmail.com
12243,1,19.0,55.0,77.0,smith.marlene@gmail.com
12246,1,19.0,21.0,35.0,qmorar@gmail.com
12247,1,19.0,34.0,66.0,zulauf.margarett@hotmail.com
12248,1,19.0,23.0,29.0,rath.anabel@yahoo.com
12249,1,19.0,23.0,98.0,elody00@gmail.com
12250,1,19.0,24.0,35.0,hkihn@yahoo.com
12251,1,19.0,24.0,73.0,mabelle31@hotmail.com
12253,1,19.0,25.0,73.0,vincent.hintz@parisian.com
12255,1,19.0,28.0,82.0,heidenreich.adrianna@weber.biz
12256,1,19.0,28.0,32.0,alejandra97@yahoo.com
12257,1,19.0,28.0,61.0,jarred21@yahoo.com
12258,1,19.0,24.0,31.0,noble15@hotmail.com
12259,1,19.0,29.0,87.0,orion33@yahoo.com
12261,1,19.0,30.0,73.0,kemmer.conor@gusikowski.com
12263,1,19.0,123.0,92.0,henderson48@gmail.com
12265,1,19.0,33.0,81.0,dessie27@macejkovic.net
12267,1,19.0,34.0,73.0,jaqueline.hand@yahoo.com
12268,1,19.0,37.0,26.0,kaley26@gmail.com
12269,1,19.0,23.0,75.0,mallie28@schuppe.com
12270,1,19.0,38.0,35.0,considine.lilla@hotmail.com
12271,1,19.0,38.0,92.0,ciara37@wiza.org
12272,1,19.0,39.0,36.0,amber32@greenholt.info
12273,1,19.0,39.0,61.0,pernser@koss.org
12274,1,19.0,33.0,28.0,yleannon@hotmail.com
12275,1,19.0,39.0,65.0,edmund49@hotmail.com
12276,1,19.0,40.0,55.0,coralie54@baumbach.com
12277,1,19.0,40.0,47.0,eichmann.reagan@yahoo.com
12278,1,19.0,40.0,42.0,braden79@hotmail.com
12279,1,19.0,40.0,42.0,danyka.windler@gmail.com
12280,1,19.0,45.0,52.0,hermann.dexter@wisozk.org
12281,1,19.0,42.0,60.0,myriam79@wunsch.biz
12282,1,19.0,43.0,54.0,lueilwitz.sandy@hotmail.com
12283,1,19.0,43.0,60.0,jast.zetta@mcclure.com
12284,1,19.0,43.0,45.0,tsteuber@hotmail.com
12285,1,19.0,61.0,41.0,burdette02@bartoletti.net
12286,1,19.0,44.0,50.0,royal39@gmail.com
12287,1,19.0,44.0,46.0,carroll.hyman@gmail.com
12288,1,19.0,46.0,51.0,keaton.upton@jacobi.net
12289,1,19.0,46.0,46.0,sauer.roselyn@gmail.com
12290,1,19.0,46.0,56.0,era21@gmail.com
12291,1,19.0,46.0,55.0,gerhold.josianne@hotmail.com
12292,1,19.0,47.0,52.0,mauricio01@gmail.com
12293,1,19.0,47.0,59.0,vandervort.geoffrey@donnelly.com
12294,1,19.0,55.0,51.0,zadams@vonrueden.com
12295,1,19.0,48.0,59.0,alexandra.ortiz@hoeger.com
12296,1,19.0,48.0,50.0,yvette15@hotmail.com
12297,1,19.0,48.0,48.0,marcelina55@tillman.com
12298,1,19.0,48.0,59.0,pmante@wisoky.net
12299,1,19.0,48.0,47.0,rempel.adrain@lehner.com
12300,1,19.0,49.0,55.0,raphaelle19@hotmail.com
12301,1,19.0,123.0,42.0,jacobs.carmelo@yahoo.com
12302,1,19.0,50.0,49.0,yjenkins@collier.com
12303,1,19.0,50.0,56.0,trevion.lynch@gmail.com
12304,1,19.0,54.0,47.0,halle.cole@collier.com
12305,1,19.0,54.0,54.0,mallie66@cole.com
12306,1,19.0,54.0,53.0,kilback.luciano@yahoo.com
12307,1,19.0,54.0,48.0,allison.cronin@runte.com
12308,1,19.0,54.0,52.0,marian.sauer@gmail.com
12309,1,19.0,111.0,42.0,sandy62@gmail.com
12310,1,19.0,54.0,51.0,rosella85@white.com
12311,1,19.0,54.0,55.0,maxine.thompson@yahoo.com
12312,1,19.0,54.0,41.0,mortimer.medhurst@yahoo.com
12313,1,19.0,54.0,44.0,elisa95@fay.info
12314,1,19.0,54.0,57.0,krajcik.juliana@hotmail.com
12315,1,19.0,54.0,46.0,zemlak.mazie@gmail.com
12316,1,19.0,222.0,58.0,turcotte.eulalia@gmail.com
12317,1,19.0,57.0,55.0,melyna.emmerich@hotmail.com
12318,1,19.0,58.0,60.0,fannie27@torphy.com
12319,1,19.0,58.0,46.0,rowe.barbara@gmail.com
12320,1,19.0,59.0,55.0,eino.stehr@donnelly.net
12321,1,19.0,59.0,41.0,ajohns@hotmail.com
12322,1,19.0,60.0,49.0,dmacejkovic@dickens.org
12323,1,19.0,60.0,40.0,qdoyle@carter.com
12324,1,19.0,60.0,42.0,oreilly.nichole@gmail.com
12325,1,19.0,60.0,50.0,hdubuque@zemlak.com
12326,1,19.0,60.0,47.0,syble87@yost.com
12327,1,19.0,60.0,50.0,darrel.jacobson@abshire.com
12328,1,19.0,61.0,42.0,harber.walter@gleichner.biz
12329,1,19.0,45.0,49.0,aleen49@bode.info
12330,1,19.0,62.0,41.0,glenda.von@eichmann.com
12331,1,19.0,62.0,48.0,kdamore@klocko.com
12332,1,19.0,62.0,59.0,brakus.dayton@gmail.com
12333,1,19.0,62.0,55.0,elmira27@moore.org
12334,1,19.0,62.0,56.0,athena65@torphy.biz
12335,1,19.0,62.0,42.0,uthiel@yahoo.com
12336,1,19.0,54.0,50.0,bbeer@luettgen.com
12337,1,19.0,63.0,46.0,lind.marcelle@daugherty.net
12338,1,19.0,63.0,43.0,blanda.elinore@yahoo.com
12339,1,19.0,63.0,48.0,bianka.murray@heller.com
12340,1,19.0,63.0,52.0,paltenwerth@schaden.com
12341,1,19.0,63.0,54.0,luella04@hansen.net
12342,1,19.0,64.0,42.0,wilmer.rowe@yahoo.com
12343,1,19.0,64.0,46.0,kessler.randi@hotmail.com
12344,1,19.0,65.0,48.0,richmond.lynch@hotmail.com
12345,1,19.0,65.0,50.0,isabell.parisian@dibbert.net
12346,1,19.0,65.0,43.0,ilangosh@brekke.net
12347,1,19.0,65.0,59.0,greenholt.cassandre@boehm.net
12348,1,19.0,67.0,43.0,vonrueden.rosalee@greenholt.net
12349,1,19.0,67.0,57.0,norris.damore@strosin.com
12350,1,19.0,67.0,56.0,funk.raheem@yahoo.com
12351,1,19.0,67.0,40.0,dibbert.adeline@yahoo.com
12352,1,19.0,44.0,58.0,unicolas@hotmail.com
12353,1,19.0,69.0,91.0,jalen17@gmail.com
12354,1,19.0,70.0,29.0,homenick.joey@connelly.com
12355,1,19.0,70.0,77.0,malika32@hotmail.com
12356,1,19.0,71.0,35.0,gerard.kshlerin@torp.info
12357,1,19.0,71.0,95.0,iboyle@hotmail.com
12359,1,19.0,71.0,75.0,enrico.barton@yahoo.com
12361,1,19.0,71.0,75.0,adolph.beatty@gmail.com
12362,1,19.0,72.0,34.0,elta.klein@beier.com
12363,1,19.0,72.0,71.0,kkunze@yahoo.com
12365,1,19.0,73.0,88.0,carolanne.will@gmail.com
12367,1,19.0,73.0,73.0,wilma.lockman@considine.biz
12369,1,19.0,74.0,72.0,uhauck@yahoo.com
12371,1,19.0,75.0,93.0,obergstrom@goyette.net
12372,1,19.0,76.0,40.0,nico67@yahoo.com
12373,1,19.0,76.0,87.0,cabshire@gmail.com
12375,1,19.0,77.0,97.0,buck.aufderhar@mclaughlin.com
12376,1,19.0,77.0,36.0,hayes.mckenna@bahringer.biz
12377,1,19.0,77.0,74.0,amira03@rice.org
12378,1,19.0,78.0,22.0,jennings.auer@yahoo.com
12379,1,19.0,230.0,90.0,webster.dietrich@yahoo.com
12381,1,19.0,78.0,88.0,gusikowski.bettye@gaylord.com
12383,1,19.0,78.0,76.0,tod.beatty@hotmail.com
12385,1,19.0,78.0,89.0,dashawn41@hotmail.com
12387,1,19.0,78.0,78.0,easton51@wilkinson.com
12389,1,19.0,78.0,73.0,ulang@yahoo.com
12390,1,19.0,79.0,35.0,wehner.cynthia@hotmail.com
12391,1,19.0,79.0,83.0,xsanford@hotmail.com
12393,1,19.0,81.0,93.0,bethany.gutkowski@murray.net
12394,1,19.0,85.0,26.0,beer.annamae@hotmail.com
12395,1,19.0,85.0,75.0,lloyd90@schaefer.biz
12397,1,19.0,86.0,95.0,michel11@schuppe.biz
12398,1,19.0,87.0,27.0,crona.lowell@price.com
12399,1,19.0,87.0,63.0,elda.mayer@dooley.info
12401,1,19.0,87.0,75.0,khalil.hodkiewicz@wyman.com
12403,1,19.0,87.0,92.0,ojones@stiedemann.org
12405,1,19.0,88.0,86.0,janet.harvey@gmail.com
12407,1,19.0,88.0,69.0,rkihn@yahoo.com
12409,1,19.0,93.0,90.0,sophie.torp@yahoo.com
12410,1,19.0,97.0,32.0,freeman.kshlerin@yahoo.com
12411,1,19.0,97.0,86.0,trolfson@graham.info
12413,1,19.0,98.0,88.0,carmella.keeling@murray.com
12414,1,19.0,99.0,39.0,uwolff@yahoo.com
12415,1,50.0,99.0,97.0,randal54@gmail.com
12416,1,54.0,101.0,24.0,gwisoky@gmail.com
12417,1,28.0,101.0,68.0,gregoria.rempel@thiel.com
12419,1,36.0,103.0,85.0,cindy.gusikowski@hotmail.com
12420,1,34.0,103.0,23.0,ajenkins@sporer.biz
12421,1,32.0,55.0,69.0,gerhold.rhett@purdy.com
12423,1,38.0,113.0,91.0,pollich.casimir@hotmail.com
12425,1,23.0,120.0,79.0,destinee04@hauck.biz
12426,1,45.0,126.0,28.0,brunolfsdottir@yahoo.com
12427,1,32.0,145.0,74.0,idella.windler@dickens.com
12429,1,59.0,137.0,83.0,casey.mayer@kuphal.com
12430,1,29.0,120.0,39.0,paucek.leslie@gmail.com
12434,1,31.0,130.0,40.0,dhomenick@lowe.com
12446,1,53.0,21.0,35.0,montana71@yahoo.com
12447,1,20.0,21.0,66.0,verdie.berge@yahoo.com
12448,1,52.0,23.0,29.0,melissa09@gmail.com
12449,1,35.0,23.0,98.0,krajcik.meredith@hotmail.com
12450,1,31.0,24.0,35.0,dino07@gmail.com
12451,1,25.0,24.0,73.0,loyce04@moen.net
12453,1,31.0,25.0,73.0,kara.jenkins@ohara.net
12455,1,29.0,28.0,82.0,enolan@durgan.info
12456,1,45.0,28.0,32.0,kozey.russel@dicki.com
12457,1,35.0,28.0,50.0,joshua07@gmail.com
12458,1,40.0,29.0,31.0,norwood99@pagac.com
12459,1,23.0,29.0,87.0,sierra86@dach.com
12461,1,21.0,30.0,73.0,windler.leanne@oberbrunner.info
12463,1,18.0,33.0,92.0,zzboncak@lesch.com
12465,1,21.0,33.0,81.0,ccronin@volkman.com
12467,1,30.0,34.0,73.0,stan.towne@reilly.info
12468,1,36.0,37.0,26.0,collier.adah@yahoo.com
12469,1,20.0,37.0,75.0,iweimann@conroy.com
12470,1,65.0,38.0,35.0,icruickshank@durgan.com
12471,1,24.0,38.0,92.0,claudie75@conn.org
12472,1,48.0,39.0,36.0,robyn.erdman@yahoo.com
12473,1,45.0,39.0,61.0,katelin40@hotmail.com
12474,1,21.0,39.0,28.0,kwiegand@yahoo.com
12475,1,24.0,230.0,65.0,mwunsch@gutkowski.com
12476,1,50.0,40.0,55.0,iwalsh@gmail.com
12477,1,27.0,40.0,47.0,jerrold02@hilpert.com
12478,1,29.0,40.0,42.0,beahan.hertha@durgan.com
12479,1,31.0,40.0,42.0,randy.crooks@runte.net
12480,1,49.0,42.0,52.0,cyrus46@hotmail.com
12481,1,33.0,42.0,60.0,adrienne95@mante.com
12482,1,31.0,43.0,54.0,jerde.rosalinda@gmail.com
12483,1,59.0,43.0,60.0,lakin.sven@moore.biz
12484,1,50.0,43.0,45.0,reggie.morar@gmail.com
12485,1,47.0,43.0,41.0,mohara@watsica.com
12486,1,32.0,44.0,50.0,zola16@hotmail.com
12487,1,69.0,450.0,46.0,kacie72@hotmail.com
12488,1,56.0,46.0,51.0,kiana.waters@hotmail.com
12489,1,53.0,46.0,46.0,oframi@yahoo.com
12490,1,70.0,46.0,56.0,nienow.nichole@hotmail.com
12491,1,19.0,46.0,55.0,xtillman@yahoo.com
12492,1,67.0,1000.0,52.0,brent38@hotmail.com
12493,1,19.0,47.0,59.0,bessie65@gmail.com
12494,1,63.0,48.0,51.0,parisian.ewell@hotmail.com
12495,1,18.0,48.0,59.0,yazmin.nolan@yahoo.com
12496,1,43.0,48.0,50.0,awilliamson@reynolds.com
12497,1,68.0,48.0,48.0,watsica.johanna@senger.com
12498,1,19.0,34.0,59.0,koepp.ezekiel@lemke.com
12499,1,32.0,48.0,47.0,greenfelder.mabel@lemke.com
12500,1,32.0,49.0,55.0,parker.tessie@swaniawski.info
12501,1,47.0,49.0,42.0,kwolff@russel.info
12502,1,60.0,50.0,49.0,johnnie.torphy@yahoo.com
12503,1,60.0,50.0,56.0,lswift@yahoo.com
12504,1,59.0,54.0,47.0,rempel.rosina@hotmail.com
12505,1,26.0,54.0,54.0,spinka.damian@gmail.com
12506,1,67.0,54.0,53.0,ocie.borer@hotmail.com
12507,1,40.0,456.0,48.0,guy51@yahoo.com
12508,1,23.0,54.0,52.0,okerluke@murphy.info
12509,1,49.0,54.0,42.0,qbauch@smith.net
12510,1,57.0,54.0,51.0,antonetta.koepp@yahoo.com
12511,1,38.0,54.0,55.0,lonnie.effertz@heidenreich.com
12512,1,67.0,54.0,41.0,emery80@schumm.org
12513,1,46.0,54.0,44.0,zkuhic@gmail.com
12514,1,21.0,54.0,57.0,qmedhurst@kutch.net
12515,1,48.0,54.0,46.0,candido.keebler@yahoo.com
12516,1,19.0,678.0,58.0,konopelski.antonina@gmail.com
12517,1,22.0,57.0,55.0,zboncak.meaghan@yahoo.com
12518,1,34.0,58.0,60.0,ottis69@gmail.com
12519,1,50.0,58.0,46.0,rozella.botsford@gmail.com
12520,1,68.0,59.0,55.0,nferry@keeling.biz
12521,1,18.0,59.0,41.0,nicholas13@vonrueden.com
12522,1,48.0,60.0,49.0,lrolfson@hotmail.com
12523,1,40.0,60.0,40.0,hessel.adolph@hotmail.com
12524,1,32.0,60.0,42.0,sklocko@yahoo.com
12525,1,24.0,60.0,52.0,floyd93@barrows.biz
12526,1,47.0,60.0,47.0,therese.wiza@hotmail.com
12527,1,27.0,60.0,50.0,louvenia22@yahoo.com
12528,1,21.0,890.0,42.0,lolita.turcotte@hegmann.com
12529,1,20.0,61.0,49.0,cconnelly@hotmail.com
12530,1,23.0,62.0,41.0,waelchi.jeanette@hotmail.com
12531,1,49.0,62.0,48.0,heathcote.herman@green.net
12532,1,67.0,62.0,59.0,olen.hessel@aufderhar.com
12533,1,26.0,62.0,55.0,kristy.bahringer@hayes.com
12534,1,49.0,62.0,56.0,domingo63@hotmail.com
12535,1,21.0,62.0,42.0,oharber@bartoletti.com
12536,1,20.0,63.0,50.0,jeffertz@vonrueden.org
12537,1,56.0,670.0,46.0,abdullah.price@rippin.com
12539,1,66.0,63.0,48.0,sauer.hollie@gmail.com
12540,1,65.0,63.0,52.0,merl98@hotmail.com
12541,1,19.0,63.0,54.0,kweber@beer.org
12542,1,38.0,64.0,42.0,genesis.volkman@barton.com
12543,1,19.0,64.0,46.0,enid.zieme@gmail.com
12544,1,18.0,65.0,48.0,price.augustus@lockman.info
12545,1,69.0,65.0,50.0,harmony70@balistreri.com
12546,1,63.0,1200.0,43.0,frankie.goodwin@ankunding.com
12547,1,49.0,65.0,59.0,schinner.jordi@gmail.com
12548,1,18.0,67.0,43.0,rgreenfelder@price.net
12549,1,50.0,67.0,57.0,eichmann.colleen@yahoo.com
12550,1,27.0,67.0,56.0,jgreenholt@gmail.com
12551,1,38.0,67.0,40.0,cartwright.esteban@hotmail.com
12552,1,40.0,69.0,58.0,xprice@wunsch.biz
12553,1,39.0,69.0,91.0,mvonrueden@hotmail.com
12554,1,32.0,70.0,29.0,feeney.makenna@hotmail.com
12555,1,23.0,1234.0,77.0,isom56@hotmail.com
12556,1,43.0,71.0,35.0,marquardt.eusebio@stamm.com
12557,1,40.0,71.0,95.0,chet12@gmail.com
12559,1,56.0,71.0,75.0,zparisian@hotmail.com
12561,1,39.0,71.0,75.0,hauck.kurtis@yahoo.com
12562,1,25.0,72.0,34.0,alena33@yahoo.com
12563,1,31.0,72.0,71.0,conn.alexane@rowe.com
12565,1,29.0,73.0,88.0,hilario.stracke@yahoo.com
12567,1,32.0,61.0,73.0,isabel.morar@hotmail.com
12569,1,35.0,74.0,72.0,gerald47@hotmail.com
12571,1,32.0,75.0,93.0,fbotsford@gmail.com
12572,1,28.0,76.0,40.0,fgleichner@strosin.com
12573,1,32.0,76.0,87.0,tomas.schamberger@raynor.com
12575,1,28.0,123.0,97.0,kassulke.rene@bednar.com
12576,1,22.0,77.0,36.0,leffler.carolina@hotmail.com
12577,1,32.0,77.0,74.0,sabina.ryan@mayer.biz
12578,1,34.0,78.0,22.0,barrett.fadel@gmail.com
12579,1,34.0,78.0,90.0,larson.jovani@hotmail.com
12581,1,39.0,78.0,88.0,jborer@hotmail.com
12583,1,38.0,78.0,76.0,nheathcote@moen.net
12585,1,27.0,78.0,89.0,schinner.elva@gmail.com
12587,1,30.0,78.0,78.0,ratke.destini@willms.com
